run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
4hop3__160230_470287_128875_72134,3,memory,abstain,Is there a statue of a Latin mother goddess in Florida?,When did the town WLUJ is licensed in become capitol of the state in which a statue of a Latin mother goddess is located?,1839,"[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p12"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_345497_72134::p10"", ""2hop__763840_144857::p8"", ""3hop1__159803_89752_75165::p3"", ""4hop3__160230_470287_128875_72134::p13"", ""4hop3__160230_470287_128875_72134::p11""]","[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]",[],"[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]",7,2,"[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__257340_88460_30152_20999,2,memory,abstain,"Who were the people that the Somali Muslim Ajuran Empire declared independence from, and how were they expelled from the natural boundary between Thailand and Laos?",How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Khong Island is found?,The dynasty regrouped and defeated the Portuguese,"[""4hop3__257340_88460_30152_20999::p14"", ""4hop3__257340_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p6"", ""4hop3__257340_88460_30152_20999::p9""]","[""4hop3__372437_88460_30152_20999::p8"", ""4hop3__257340_88460_30152_20999::p0"", ""3hop2__101905_30152_20999::p5"", ""3hop2__90098_60649_10557::p17"", ""4hop3__257340_88460_30152_20999::p6""]","[""4hop3__257340_88460_30152_20999::p6""]","[""4hop3__257340_88460_30152_20999::p6""]",[],"[""4hop3__257340_88460_30152_20999::p6""]",17,1,"[""4hop3__257340_88460_30152_20999::p14""]","[""4hop3__257340_88460_30152_20999::p14"", ""4hop3__257340_88460_30152_20999::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__316459_41402_145282_13584,3,memory,abstain,Which country gained control of Florida after the conflict in which Charles Edmund Nugent participated?,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",two cities,"[""4hop3__316459_41402_145282_13584::p1"", ""4hop3__316459_41402_145282_13584::p10"", ""4hop3__316459_41402_145282_13584::p17"", ""4hop3__316459_41402_145282_13584::p19""]","[""4hop3__316459_41402_599212_13584::p17"", ""4hop3__316459_41402_157761_13584::p14"", ""4hop3__316459_41402_145282_13584::p19"", ""4hop3__316459_41402_599212_13584::p4"", ""4hop3__316459_41402_145282_13584::p10""]","[""4hop3__316459_41402_145282_13584::p10"", ""4hop3__316459_41402_145282_13584::p19""]","[""4hop3__316459_41402_145282_13584::p10"", ""4hop3__316459_41402_145282_13584::p19""]",[],"[""4hop3__316459_41402_145282_13584::p10"", ""4hop3__316459_41402_145282_13584::p19""]",3,1,"[""4hop3__316459_41402_145282_13584::p1"", ""4hop3__316459_41402_145282_13584::p19""]","[""4hop3__316459_41402_145282_13584::p1"", ""4hop3__316459_41402_145282_13584::p10"", ""4hop3__316459_41402_145282_13584::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop3__372437_88460_30152_20999,2,memory,abstain,"What is the historical context of the Ajuran Empire issuing coins as a proclamation of independence, and were people expelled from the natural boundary between Thailand and Na Khaulom's country?",How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Na Khaulom's country?,The dynasty regrouped and defeated the Portuguese,"[""4hop3__372437_88460_30152_20999::p1"", ""4hop3__372437_88460_30152_20999::p15"", ""4hop3__372437_88460_30152_20999::p16"", ""4hop3__372437_88460_30152_20999::p4""]","[""4hop3__257340_88460_30152_20999::p11"", ""4hop3__372437_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p18"", ""4hop3__372437_88460_30152_20999::p4"", ""4hop3__372437_88460_30152_20999::p8""]","[""4hop3__372437_88460_30152_20999::p4""]","[""4hop3__372437_88460_30152_20999::p4""]",[],"[""4hop3__372437_88460_30152_20999::p4""]",9,8,"[""4hop3__372437_88460_30152_20999::p16"", ""4hop3__372437_88460_30152_20999::p4""]","[""4hop3__372437_88460_30152_20999::p1"", ""4hop3__372437_88460_30152_20999::p16"", ""4hop3__372437_88460_30152_20999::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__439878_88460_30152_20999,2,memory,refine_query,"What is the natural boundary between Thailand and Ban Kenpha's country, and was it connected to the Somali Muslim Ajuran Empire?",How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Ban Kenpha's country?,The dynasty regrouped and defeated the Portuguese,"[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p18"", ""4hop3__439878_88460_30152_20999::p4"", ""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p6"", ""4hop3__372437_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p18"", ""4hop3__577443_88460_30152_20999::p17"", ""4hop3__372437_88460_30152_20999::p1""]","[""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p6""]",[],"[""4hop3__439878_88460_30152_20999::p6""]",1,10,"[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p18"", ""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p4"", ""4hop3__439878_88460_30152_20999::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop3__439878_88460_30152_20999,3,memory,abstain,"What is the historical context of the natural boundary between Thailand and Ban Kenpha's country, and were people expelled from this area due to the Ajuran Empire's new coinage?",How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Ban Kenpha's country?,The dynasty regrouped and defeated the Portuguese,"[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p18"", ""4hop3__439878_88460_30152_20999::p4"", ""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__577443_88460_30152_20999::p17"", ""4hop3__372437_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p18"", ""4hop3__257340_88460_30152_20999::p11"", ""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p6""]",[],"[""4hop3__439878_88460_30152_20999::p6""]",5,10,"[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p18"", ""4hop3__439878_88460_30152_20999::p6""]","[""4hop3__439878_88460_30152_20999::p17"", ""4hop3__439878_88460_30152_20999::p4"", ""4hop3__439878_88460_30152_20999::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop3__524186_219173_128875_72134,3,memory,abstain,What is the capital of Illinois?,When did the town WLUJ is licensed in become the capital of the state where The Poor Boob's screenwriter was born?,1839,"[""4hop3__524186_219173_128875_72134::p11"", ""4hop3__524186_219173_128875_72134::p18"", ""4hop3__524186_219173_128875_72134::p5"", ""4hop3__524186_219173_128875_72134::p9""]","[""4hop3__800262_466199_695123_72134::p18"", ""4hop3__794915_466199_695123_72134::p6"", ""4hop3__771862_466199_695123_72134::p11"", ""4hop3__524186_219173_128875_72134::p9"", ""4hop3__524186_219173_128875_72134::p18""]","[""4hop3__524186_219173_128875_72134::p18"", ""4hop3__524186_219173_128875_72134::p9""]","[""4hop3__524186_219173_128875_72134::p18"", ""4hop3__524186_219173_128875_72134::p5"", ""4hop3__524186_219173_128875_72134::p9""]",[],"[""4hop3__524186_219173_128875_72134::p18"", ""4hop3__524186_219173_128875_72134::p5"", ""4hop3__524186_219173_128875_72134::p9""]",15,1,"[""4hop3__524186_219173_128875_72134::p11""]","[""4hop3__524186_219173_128875_72134::p18"", ""4hop3__524186_219173_128875_72134::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__577443_88460_30152_20999,3,memory,abstain,What is the historical relationship between the Somali Muslim Ajuran Empire and Thailand or Tham Pha's country?,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Tham Pha's country?,The dynasty regrouped and defeated the Portuguese,"[""4hop3__577443_88460_30152_20999::p10"", ""4hop3__577443_88460_30152_20999::p15"", ""4hop3__577443_88460_30152_20999::p16"", ""4hop3__577443_88460_30152_20999::p8""]","[""4hop3__577443_88460_30152_20999::p17"", ""4hop3__372437_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p18"", ""4hop3__372437_88460_30152_20999::p8"", ""4hop3__257340_88460_30152_20999::p0""]",[],"[""4hop3__577443_88460_30152_20999::p8""]",[],"[""4hop3__577443_88460_30152_20999::p8""]",6,7,"[""4hop3__577443_88460_30152_20999::p10"", ""4hop3__577443_88460_30152_20999::p16"", ""4hop3__577443_88460_30152_20999::p8""]","[""4hop3__577443_88460_30152_20999::p10"", ""4hop3__577443_88460_30152_20999::p15"", ""4hop3__577443_88460_30152_20999::p8""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__668721_132409_146285_35031,2,memory,abstain,What are the top five largest urban areas in Oklahoma?,"In the top five largest urban areas in the state where the performer of The Paramour Sessions was from, where does the place of death for Alexander Golitzen rank?",third-largest,"[""4hop3__668721_132409_146285_35031::p1"", ""4hop3__668721_132409_146285_35031::p2"", ""4hop3__668721_132409_146285_35031::p6"", ""4hop3__668721_132409_146285_35031::p7""]","[""4hop3__387712_132409_223216_35031::p15"", ""4hop1__842143_153080_33897_81096::p0"", ""4hop1__726152_153080_33897_81096::p15"", ""4hop3__668721_132409_146285_35031::p2"", ""4hop3__387712_132409_223216_35031::p4""]","[""4hop3__668721_132409_146285_35031::p2""]","[""4hop3__668721_132409_146285_35031::p2""]",[],"[""4hop3__668721_132409_146285_35031::p2""]",,1,[],"[""4hop3__668721_132409_146285_35031::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50""]"
4hop3__673447_132409_371500_35031,3,memory,abstain,What are the top five largest urban areas in Oklahoma and their population rankings?,"Among the top five largest urban areas in the state where Infest's performer was formed, where does Veoh's headquarters city rank?",third-largest,"[""4hop3__673447_132409_371500_35031::p10"", ""4hop3__673447_132409_371500_35031::p14"", ""4hop3__673447_132409_371500_35031::p4"", ""4hop3__673447_132409_371500_35031::p5""]","[""4hop3__387712_132409_223216_35031::p15"", ""4hop1__842143_153080_33897_81096::p0"", ""4hop1__726152_153080_33897_81096::p15"", ""4hop1__726152_153080_159767_81096::p15"", ""4hop3__673447_132409_371500_35031::p14""]","[""4hop3__673447_132409_371500_35031::p14""]","[""4hop3__673447_132409_371500_35031::p10"", ""4hop3__673447_132409_371500_35031::p14""]",[],"[""4hop3__673447_132409_371500_35031::p10"", ""4hop3__673447_132409_371500_35031::p14""]",,1,[],"[""4hop3__673447_132409_371500_35031::p10"", ""4hop3__673447_132409_371500_35031::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50"", ""decomposed_queries_miss_support""]"
4hop3__719125_132409_223216_35031,2,memory,refine_query,Where was the band Papa Roach formed?,"In the top five largest urban areas in the US state in which the band performing Scars was formed, where does the city having Pathology rank?",third-largest,"[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p5"", ""4hop3__719125_132409_223216_35031::p7""]","[""4hop3__668721_132409_371500_35031::p6"", ""4hop3__668721_132409_146285_35031::p7"", ""4hop3__387712_132409_223216_35031::p16"", ""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]",[],"[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]",1,1,"[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p5""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop3__719125_132409_223216_35031,3,memory,abstain,"What are the top five largest urban areas in California, and what is their population ranking?","In the top five largest urban areas in the US state in which the band performing Scars was formed, where does the city having Pathology rank?",third-largest,"[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p5"", ""4hop3__719125_132409_223216_35031::p7""]","[""2hop__40270_11402::p16"", ""2hop__40270_11402::p13"", ""4hop1__813171_153080_159767_81096::p14"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p18""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]",[],"[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4""]",12,1,"[""4hop3__719125_132409_223216_35031::p7""]","[""4hop3__719125_132409_223216_35031::p18"", ""4hop3__719125_132409_223216_35031::p4"", ""4hop3__719125_132409_223216_35031::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__771862_466199_695123_72134,2,memory,refine_query,"When did Springfield, Ohio become the capital of Ohio? Is Jackson Township located in the same state as Springfield?",When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,1839,"[""4hop3__771862_466199_695123_72134::p11"", ""4hop3__771862_466199_695123_72134::p15"", ""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""4hop3__524186_219173_128875_72134::p11"", ""4hop3__160230_470287_345497_72134::p17"", ""4hop3__160230_470287_128875_72134::p12"", ""4hop3__771862_466199_695123_72134::p4"", ""4hop3__771862_466199_695123_72134::p2""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]",[],"[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]",3,3,"[""4hop3__771862_466199_695123_72134::p11"", ""4hop3__771862_466199_695123_72134::p15"", ""4hop3__771862_466199_695123_72134::p2""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop3__771862_466199_695123_72134,3,memory,answer,"What is the state where Jackson Township is located? Is Springfield, Ohio the capital of that state?",When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,1839,"[""4hop3__771862_466199_695123_72134::p11"", ""4hop3__771862_466199_695123_72134::p15"", ""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""2hop__129721_40482::p10"", ""4hop1__813171_153080_159767_81096::p3"", ""3hop1__159803_89752_75165::p1"", ""4hop3__771862_466199_695123_72134::p4"", ""4hop3__771862_466199_695123_72134::p2""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]",[],"[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]",10,3,"[""4hop3__771862_466199_695123_72134::p15"", ""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""4hop3__771862_466199_695123_72134::p2"", ""4hop3__771862_466199_695123_72134::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
